"Gene ID","Name","Parent ID","Start Min","End Max","Transcript ID"
"cgd7_1110","7325493","13832064","372","395","cgd7_1110-RA"
"cgd7_1120","7325494","13832065","23","35","cgd7_1120-RA"
"cgd7_1120","7325496","13832065","248","258","cgd7_1120-RA"
"cgd7_1120","7325495","13832065","225","229","cgd7_1120-RA"
"cgd7_1120","7325497","13832065","313","334","cgd7_1120-RA"
"cgd7_1130","7325499","13832066","140","156","cgd7_1130-RA"
"cgd7_1130","7325498","13832066","57","105","cgd7_1130-RA"
"cgd7_1130","7325500","13832066","175","203","cgd7_1130-RA"
"cgd7_1130","7325516","13832066","1319","1332","cgd7_1130-RA"
"cgd7_1130","7325515","13832066","1296","1305","cgd7_1130-RA"
"cgd7_1130","7325514","13832066","1277","1290","cgd7_1130-RA"
"cgd7_1130","7325513","13832066","1257","1273","cgd7_1130-RA"
"cgd7_1130","7325512","13832066","1225","1239","cgd7_1130-RA"
"cgd7_1130","7325511","13832066","1176","1197","cgd7_1130-RA"
"cgd7_1130","7325510","13832066","1047","1067","cgd7_1130-RA"
"cgd7_1130","7325501","13832066","387","406","cgd7_1130-RA"
"cgd7_1130","7325502","13832066","646","671","cgd7_1130-RA"
"cgd7_1130","7325503","13832066","772","791","cgd7_1130-RA"
"cgd7_1130","7325504","13832066","841","861","cgd7_1130-RA"
"cgd7_1130","7325505","13832066","893","910","cgd7_1130-RA"
"cgd7_1130","7325506","13832066","927","944","cgd7_1130-RA"
"cgd7_1130","7325507","13832066","950","961","cgd7_1130-RA"
"cgd7_1130","7325508","13832066","968","992","cgd7_1130-RA"
"cgd7_1130","7325509","13832066","997","1015","cgd7_1130-RA"
"cgd7_1140","7325521","13832067","638","651","cgd7_1140-RA"
"cgd7_1140","7325520","13832067","607","616","cgd7_1140-RA"
"cgd7_1140","7325519","13832067","552","565","cgd7_1140-RA"
"cgd7_1140","7325518","13832067","318","329","cgd7_1140-RA"
"cgd7_1140","7325517","13832067","215","226","cgd7_1140-RA"
"cgd7_1140","7325523","13832067","719","736","cgd7_1140-RA"
"cgd7_1140","7325522","13832067","655","706","cgd7_1140-RA"
"cgd7_1140","7325524","13832067","751","768","cgd7_1140-RA"
"cgd7_1143","7325526","13832068","82","150","cgd7_1143-RA"
"cgd7_1143","7325527","13832068","171","187","cgd7_1143-RA"
"cgd7_1143","7325528","13832068","235","245","cgd7_1143-RA"
"cgd7_1143","7325525","13832068","60","77","cgd7_1143-RA"
"cgd7_1150","7325529","13832069","139","151","cgd7_1150-RA"
"cgd7_1150","7325530","13832069","178","184","cgd7_1150-RA"
"cgd7_1150","7325531","13832069","737","749","cgd7_1150-RA"
"cgd7_1150","7325532","13832069","955","974","cgd7_1150-RA"
"cgd7_1150","7325533","13832069","1075","1090","cgd7_1150-RA"
"cgd7_1150","7325534","13832069","1156","1166","cgd7_1150-RA"
"cgd7_1160","7325535","13832070","705","724","cgd7_1160-RA"
"cgd7_1160","7325536","13832070","972","983","cgd7_1160-RA"
"cgd7_1170","7325537","13832071","579","594","cgd7_1170-RA"
"cgd7_1170","7325538","13832071","700","719","cgd7_1170-RA"
"cgd7_1170","7325540","13832071","966","989","cgd7_1170-RA"
"cgd7_1170","7325539","13832071","882","905","cgd7_1170-RA"
"cgd7_1180","7325541","13832072","34","62","cgd7_1180-RA"
"cgd7_1180","7325542","13832072","188","199","cgd7_1180-RA"
"cgd7_1190","7325543","13832073","101","111","cgd7_1190-RA"
"cgd7_1190","7325544","13832073","641","654","cgd7_1190-RA"
"cgd7_1190","7325545","13832073","708","722","cgd7_1190-RA"
"cgd7_1190","7325547","13832073","762","771","cgd7_1190-RA"
"cgd7_1190","7325546","13832073","733","744","cgd7_1190-RA"
"cgd7_1190","7325548","13832073","812","819","cgd7_1190-RA"
"cgd7_120","7325199","13831963","17","43","cgd7_120-RA"
"cgd7_1200","7325549","13832074","319","334","cgd7_1200-RA"
"cgd7_1200","7325551","13832074","426","436","cgd7_1200-RA"
"cgd7_1200","7325550","13832074","343","373","cgd7_1200-RA"
"cgd7_1200","7325555","13832074","948","969","cgd7_1200-RA"
"cgd7_1200","7325554","13832074","657","670","cgd7_1200-RA"
"cgd7_1200","7325553","13832074","577","592","cgd7_1200-RA"
"cgd7_1200","7325552","13832074","561","572","cgd7_1200-RA"
"cgd7_1210","7325559","13832075","156","172","cgd7_1210-RA"
"cgd7_1210","7325557","13832075","71","83","cgd7_1210-RA"
"cgd7_1210","7325558","13832075","124","139","cgd7_1210-RA"
"cgd7_1210","7325556","13832075","55","66","cgd7_1210-RA"
"cgd7_1220","7325562","13832076","473","488","cgd7_1220-RA"
"cgd7_1220","7325561","13832076","185","197","cgd7_1220-RA"
"cgd7_1220","7325560","13832076","7","24","cgd7_1220-RA"
"cgd7_1240","7325565","13832078","101","131","cgd7_1240-RA"
"cgd7_1240","7325563","13832078","33","47","cgd7_1240-RA"
"cgd7_1240","7325564","13832078","61","72","cgd7_1240-RA"
"cgd7_1260","7325567","13832080","54","68","cgd7_1260-RA"
"cgd7_1260","7325574","13832080","994","1007","cgd7_1260-RA"
"cgd7_1260","7325573","13832080","913","925","cgd7_1260-RA"
"cgd7_1260","7325572","13832080","649","662","cgd7_1260-RA"
"cgd7_1260","7325571","13832080","573","593","cgd7_1260-RA"
"cgd7_1260","7325570","13832080","301","319","cgd7_1260-RA"
"cgd7_1260","7325569","13832080","225","241","cgd7_1260-RA"
"cgd7_1260","7325568","13832080","178","199","cgd7_1260-RA"
"cgd7_1260","7325566","13832080","5","29","cgd7_1260-RA"
"cgd7_1270","7325577","13832081","1275","1295","cgd7_1270-RA"
"cgd7_1270","7325576","13832081","1201","1232","cgd7_1270-RA"
"cgd7_1270","7325581","13832081","2406","2424","cgd7_1270-RA"
"cgd7_1270","7325575","13832081","104","169","cgd7_1270-RA"
"cgd7_1270","7325582","13832081","3093","3102","cgd7_1270-RA"
"cgd7_1270","7325584","13832081","4031","4044","cgd7_1270-RA"
"cgd7_1270","7325578","13832081","2091","2102","cgd7_1270-RA"
"cgd7_1270","7325579","13832081","2182","2197","cgd7_1270-RA"
"cgd7_1270","7325580","13832081","2344","2361","cgd7_1270-RA"
"cgd7_1270","7325585","13832081","4107","4124","cgd7_1270-RA"
"cgd7_1270","7325583","13832081","3491","3502","cgd7_1270-RA"
"cgd7_1280","7325591","13832082","137","143","cgd7_1280-RA"
"cgd7_1280","7325592","13832082","147","182","cgd7_1280-RA"
"cgd7_1280","7325589","13832082","84","104","cgd7_1280-RA"
"cgd7_1280","7325588","13832082","56","77","cgd7_1280-RA"
"cgd7_1280","7325590","13832082","118","133","cgd7_1280-RA"
"cgd7_1280","7325586","13832082","3","20","cgd7_1280-RA"
"cgd7_1280","7325587","13832082","33","45","cgd7_1280-RA"
"cgd7_1290","7325596","13832083","421","473","cgd7_1290-RA"
"cgd7_1290","7325595","13832083","376","397","cgd7_1290-RA"
"cgd7_1290","7325594","13832083","309","342","cgd7_1290-RA"
"cgd7_1290","7325593","13832083","276","286","cgd7_1290-RA"
"cgd7_1290","7325600","13832083","551","574","cgd7_1290-RA"
"cgd7_1290","7325599","13832083","534","545","cgd7_1290-RA"
"cgd7_1290","7325597","13832083","476","486","cgd7_1290-RA"
"cgd7_1290","7325598","13832083","492","515","cgd7_1290-RA"
"cgd7_13","7325170","13831952","331","350","cgd7_13-RA"
"cgd7_13","7325169","13831952","252","263","cgd7_13-RA"
"cgd7_13","7325171","13831952","382","389","cgd7_13-RA"
"cgd7_13","7325172","13831952","505","524","cgd7_13-RA"
"cgd7_13","7325173","13831952","586","599","cgd7_13-RA"
"cgd7_13","7325174","13831952","680","692","cgd7_13-RA"
"cgd7_130","7325200","13831964","138","147","cgd7_130-RA"
"cgd7_1300","7325602","13832084","375","385","cgd7_1300-RA"
"cgd7_1300","7325601","13832084","147","197","cgd7_1300-RA"
"cgd7_1300","7325603","13832084","497","509","cgd7_1300-RA"
"cgd7_1300","7325607","13832084","1369","1380","cgd7_1300-RA"
"cgd7_1300","7325606","13832084","1349","1364","cgd7_1300-RA"
"cgd7_1300","7325605","13832084","706","719","cgd7_1300-RA"
"cgd7_1300","7325604","13832084","554","565","cgd7_1300-RA"
"cgd7_1310","7325609","13832085","640","663","cgd7_1310-RA"
"cgd7_1310","7325608","13832085","623","634","cgd7_1310-RA"
"cgd7_1320","7325611","13832086","443","452","cgd7_1320-RA"
"cgd7_1320","7325610","13832086","4","18","cgd7_1320-RA"
"cgd7_1320","7325612","13832086","472","492","cgd7_1320-RA"
"cgd7_1330","7325613","13832087","30","40","cgd7_1330-RA"
"cgd7_1330","7325621","13832087","749","768","cgd7_1330-RA"
"cgd7_1330","7325620","13832087","701","720","cgd7_1330-RA"
"cgd7_1330","7325619","13832087","632","663","cgd7_1330-RA"
"cgd7_1330","7325618","13832087","426","439","cgd7_1330-RA"
"cgd7_1330","7325617","13832087","296","308","cgd7_1330-RA"
"cgd7_1330","7325616","13832087","214","235","cgd7_1330-RA"
"cgd7_1330","7325615","13832087","103","116","cgd7_1330-RA"
"cgd7_1330","7325614","13832087","47","56","cgd7_1330-RA"
"cgd7_1350","7325622","13832089","23","55","cgd7_1350-RA"
"cgd7_1360","7325623","13832090","125","134","cgd7_1360-RA"
"cgd7_1360","7325624","13832090","304","316","cgd7_1360-RA"
"cgd7_1360","7325625","13832090","539","548","cgd7_1360-RA"
"cgd7_1360","7325626","13832090","774","788","cgd7_1360-RA"
"cgd7_1370","7325627","13832091","167","184","cgd7_1370-RA"
"cgd7_1380","7325628","13832092","172","186","cgd7_1380-RA"
"cgd7_1390","7325629","13832093","73","93","cgd7_1390-RA"
"cgd7_1390","7325630","13832093","140","154","cgd7_1390-RA"
"cgd7_1390","7325631","13832093","170","187","cgd7_1390-RA"
"cgd7_1390","7325632","13832093","286","302","cgd7_1390-RA"
"cgd7_140","7325202","13831965","129","145","cgd7_140-RA"
"cgd7_140","7325201","13831965","23","37","cgd7_140-RA"
"cgd7_140","7325203","13831965","545","556","cgd7_140-RA"
"cgd7_1400","7325633","13832094","63","72","cgd7_1400-RA"
"cgd7_1400","7325634","13832094","216","228","cgd7_1400-RA"
"cgd7_1410","7325636","13832095","67","81","cgd7_1410-RA"
"cgd7_1410","7325635","13832095","11","40","cgd7_1410-RA"
"cgd7_1410","7325637","13832095","591","615","cgd7_1410-RA"
"cgd7_1420","7325638","13832096","38","80","cgd7_1420-RA"
"cgd7_1430","7325639","13832097","22","31","cgd7_1430-RA"
"cgd7_1430","7325640","13832097","423","437","cgd7_1430-RA"
"cgd7_1440","7325641","13832098","250","261","cgd7_1440-RA"
"cgd7_1440","7325642","13832098","275","285","cgd7_1440-RA"
"cgd7_1440","7325643","13832098","508","519","cgd7_1440-RA"
"cgd7_1440","7325644","13832098","561","577","cgd7_1440-RA"
"cgd7_1490","7325645","13832103","395","411","cgd7_1490-RA"
"cgd7_150","7325204","13831966","6","19","cgd7_150-RA"
"cgd7_1500","7325646","13832104","316","328","cgd7_1500-RA"
"cgd7_1500","7325647","13832104","597","608","cgd7_1500-RA"
"cgd7_1500","7325648","13832104","831","843","cgd7_1500-RA"
"cgd7_1510","7325650","13832105","424","435","cgd7_1510-RA"
"cgd7_1510","7325649","13832105","382","394","cgd7_1510-RA"
"cgd7_1510","7325651","13832105","694","713","cgd7_1510-RA"
"cgd7_1510","7325654","13832105","888","902","cgd7_1510-RA"
"cgd7_1510","7325653","13832105","798","815","cgd7_1510-RA"
"cgd7_1510","7325652","13832105","778","794","cgd7_1510-RA"
"cgd7_1530","7325655","13832107","166","184","cgd7_1530-RA"
"cgd7_1540","7325656","13832108","12","43","cgd7_1540-RA"
"cgd7_1540","7325657","13832108","231","245","cgd7_1540-RA"
"cgd7_1550","7325662","13832109","347","373","cgd7_1550-RA"
"cgd7_1550","7325663","13832109","385","395","cgd7_1550-RA"
"cgd7_1550","7325664","13832109","443","465","cgd7_1550-RA"
"cgd7_1550","7325665","13832109","476","489","cgd7_1550-RA"
"cgd7_1550","7325666","13832109","535","565","cgd7_1550-RA"
"cgd7_1550","7325667","13832109","585","602","cgd7_1550-RA"
"cgd7_1550","7325668","13832109","605","621","cgd7_1550-RA"
"cgd7_1550","7325669","13832109","665","672","cgd7_1550-RA"
"cgd7_1550","7325670","13832109","720","730","cgd7_1550-RA"
"cgd7_1550","7325671","13832109","758","772","cgd7_1550-RA"
"cgd7_1550","7325658","13832109","22","32","cgd7_1550-RA"
"cgd7_1550","7325659","13832109","87","102","cgd7_1550-RA"
"cgd7_1550","7325660","13832109","159","178","cgd7_1550-RA"
"cgd7_1550","7325661","13832109","226","255","cgd7_1550-RA"
"cgd7_1560","7325672","13832110","203","212","cgd7_1560-RA"
"cgd7_1580","7325676","13832113","518","531","cgd7_1580-RA"
"cgd7_1580","7325675","13832113","321","336","cgd7_1580-RA"
"cgd7_1580","7325674","13832113","133","153","cgd7_1580-RA"
"cgd7_1580","7325673","13832113","63","79","cgd7_1580-RA"
"cgd7_1583","7325681","13832114","501","515","cgd7_1583-RA"
"cgd7_1583","7325680","13832114","407","425","cgd7_1583-RA"
"cgd7_1583","7325679","13832114","312","325","cgd7_1583-RA"
"cgd7_1583","7325678","13832114","301","310","cgd7_1583-RA"
"cgd7_1583","7325682","13832114","1389","1404","cgd7_1583-RA"
"cgd7_1583","7325677","13832114","5","37","cgd7_1583-RA"
"cgd7_160","7325205","13831967","203","214","cgd7_160-RA"
"cgd7_1600","7325683","13832116","7","23","cgd7_1600-RA"
"cgd7_1610","7325684","13832117","335","342","cgd7_1610-RA"
"cgd7_1610","7325685","13832117","417","431","cgd7_1610-RA"
"cgd7_1620","7325686","13832118","98","108","cgd7_1620-RA"
"cgd7_1630","7325687","13832119","6","17","cgd7_1630-RA"
"cgd7_1630","7325688","13832119","589","608","cgd7_1630-RA"
"cgd7_1640","7325689","13832120","431","441","cgd7_1640-RA"
"cgd7_1650","7325690","13832121","35","50","cgd7_1650-RA"
"cgd7_1660","7325691","13832123","217","224","cgd7_1660-RA"
"cgd7_1670","7325692","13832124","452","470","cgd7_1670-RA"
"cgd7_1670","7325693","13832124","643","655","cgd7_1670-RA"
"cgd7_1670","7325694","13832124","685","695","cgd7_1670-RA"
"cgd7_1670","7325695","13832124","1026","1043","cgd7_1670-RA"
"cgd7_1700","7325696","13832128","13","21","cgd7_1700-RA"
"cgd7_1710","7325697","13832129","109","122","cgd7_1710-RA"
"cgd7_1730","7325699","13832132","1110","1119","cgd7_1730-RA"
"cgd7_1730","7325698","13832132","6","18","cgd7_1730-RA"
"cgd7_1730","7325700","13832132","1306","1323","cgd7_1730-RA"
"cgd7_1740","7325701","13832133","2","16","cgd7_1740-RA"
"cgd7_1740","7325702","13832133","162","173","cgd7_1740-RA"
"cgd7_1740","7325703","13832133","384","403","cgd7_1740-RA"
"cgd7_1750","7325704","13832134","172","199","cgd7_1750-RA"
"cgd7_1760","7325705","13832135","178","187","cgd7_1760-RA"
"cgd7_1760","7325709","13832135","1193","1207","cgd7_1760-RA"
"cgd7_1760","7325708","13832135","1109","1126","cgd7_1760-RA"
"cgd7_1760","7325707","13832135","615","638","cgd7_1760-RA"
"cgd7_1760","7325706","13832135","354","365","cgd7_1760-RA"
"cgd7_1770","7325710","13832136","92","101","cgd7_1770-RA"
"cgd7_1780","7325713","13832137","1064","1081","cgd7_1780-RA"
"cgd7_1780","7325712","13832137","453","464","cgd7_1780-RA"
"cgd7_1780","7325711","13832137","405","418","cgd7_1780-RA"
"cgd7_1790","7325714","13832138","121","132","cgd7_1790-RA"
"cgd7_1790","7325715","13832138","317","336","cgd7_1790-RA"
"cgd7_180","7325206","13831969","7","42","cgd7_180-RA"
"cgd7_1810","7325718","13832141","325","338","cgd7_1810-RA"
"cgd7_1810","7325717","13832141","177","187","cgd7_1810-RA"
"cgd7_1810","7325716","13832141","6","29","cgd7_1810-RA"
"cgd7_1810","7325721","13832141","647","659","cgd7_1810-RA"
"cgd7_1810","7325719","13832141","341","350","cgd7_1810-RA"
"cgd7_1810","7325720","13832141","606","616","cgd7_1810-RA"
"cgd7_1820","7325722","13832142","187","201","cgd7_1820-RA"
"cgd7_1830","7325724","13832143","39","52","cgd7_1830-RA"
"cgd7_1830","7325723","13832143","10","23","cgd7_1830-RA"
"cgd7_1840","7325725","13832144","176","197","cgd7_1840-RA"
"cgd7_1850","7325731","13832145","1011","1025","cgd7_1850-RA"
"cgd7_1850","7325730","13832145","997","1005","cgd7_1850-RA"
"cgd7_1850","7325729","13832145","961","973","cgd7_1850-RA"
"cgd7_1850","7325728","13832145","922","931","cgd7_1850-RA"
"cgd7_1850","7325727","13832145","458","471","cgd7_1850-RA"
"cgd7_1850","7325726","13832145","319","338","cgd7_1850-RA"
"cgd7_1890","7325735","13832148","680","696","cgd7_1890-RA"
"cgd7_1890","7325734","13832148","61","72","cgd7_1890-RA"
"cgd7_1890","7325733","13832148","29","46","cgd7_1890-RA"
"cgd7_1890","7325732","13832148","8","20","cgd7_1890-RA"
"cgd7_1890","7325736","13832148","766","786","cgd7_1890-RA"
"cgd7_190","7325208","13831970","222","233","cgd7_190-RA"
"cgd7_190","7325207","13831970","15","35","cgd7_190-RA"
"cgd7_1900","7325737","13832149","534","542","cgd7_1900-RA"
"cgd7_1910","7325738","13832150","547","567","cgd7_1910-RA"
"cgd7_1910","7325739","13832150","850","862","cgd7_1910-RA"
"cgd7_1930","7325740","13832152","457","478","cgd7_1930-RA"
"cgd7_1930","7325741","13832152","483","523","cgd7_1930-RA"
"cgd7_1930","7325742","13832152","1010","1071","cgd7_1930-RA"
"cgd7_1960","7325744","13832155","126","213","cgd7_1960-RA"
"cgd7_1960","7325743","13832155","4","17","cgd7_1960-RA"
"cgd7_1960","7325745","13832155","246","259","cgd7_1960-RA"
"cgd7_1960","7325752","13832155","568","573","cgd7_1960-RA"
"cgd7_1960","7325751","13832155","507","529","cgd7_1960-RA"
"cgd7_1960","7325746","13832155","313","321","cgd7_1960-RA"
"cgd7_1960","7325747","13832155","329","339","cgd7_1960-RA"
"cgd7_1960","7325748","13832155","402","414","cgd7_1960-RA"
"cgd7_1960","7325749","13832155","445","470","cgd7_1960-RA"
"cgd7_1960","7325750","13832155","480","494","cgd7_1960-RA"
"cgd7_1970","7325753","13832156","106","126","cgd7_1970-RA"
"cgd7_1970","7325754","13832156","446","456","cgd7_1970-RA"
"cgd7_1980","7325755","13832157","94","107","cgd7_1980-RA"
"cgd7_200","7325210","13831971","28","41","cgd7_200-RA"
"cgd7_200","7325211","13831971","114","128","cgd7_200-RA"
"cgd7_200","7325209","13831971","2","12","cgd7_200-RA"
"cgd7_2000","7325756","13832159","826","838","cgd7_2000-RA"
"cgd7_2010","7325758","13832160","529","545","cgd7_2010-RA"
"cgd7_2010","7325757","13832160","115","125","cgd7_2010-RA"
"cgd7_2013","7325759","13832161","27","42","cgd7_2013-RA"
"cgd7_2013","7325760","13832161","106","122","cgd7_2013-RA"
"cgd7_2030","7325761","13832162","179","194","cgd7_2030-RA"
"cgd7_2050","7325762","13832164","135","146","cgd7_2050-RA"
"cgd7_2070","7325764","13832166","810","822","cgd7_2070-RA"
"cgd7_2070","7325763","13832166","196","208","cgd7_2070-RA"
"cgd7_2080","7325766","13832167","323","336","cgd7_2080-RA"
"cgd7_2080","7325765","13832167","80","93","cgd7_2080-RA"
"cgd7_2090","7325767","13832168","129","146","cgd7_2090-RA"
"cgd7_2090","7325768","13832168","354","363","cgd7_2090-RA"
"cgd7_210","7325212","13831972","112","128","cgd7_210-RA"
"cgd7_210","7325213","13831972","141","153","cgd7_210-RA"
"cgd7_2100","7325777","13832169","2074","2085","cgd7_2100-RA"
"cgd7_2100","7325778","13832169","2202","2209","cgd7_2100-RA"
"cgd7_2100","7325776","13832169","2002","2015","cgd7_2100-RA"
"cgd7_2100","7325769","13832169","291","305","cgd7_2100-RA"
"cgd7_2100","7325770","13832169","374","386","cgd7_2100-RA"
"cgd7_2100","7325771","13832169","524","538","cgd7_2100-RA"
"cgd7_2100","7325772","13832169","967","980","cgd7_2100-RA"
"cgd7_2100","7325773","13832169","1300","1314","cgd7_2100-RA"
"cgd7_2100","7325774","13832169","1838","1856","cgd7_2100-RA"
"cgd7_2100","7325775","13832169","1920","1935","cgd7_2100-RA"
"cgd7_2110","7325780","13832170","236","253","cgd7_2110-RA"
"cgd7_2110","7325779","13832170","164","173","cgd7_2110-RA"
"cgd7_2130","7325781","13832172","124","146","cgd7_2130-RA"
"cgd7_2140","7325782","13832173","101","116","cgd7_2140-RA"
"cgd7_2140","7325783","13832173","398","411","cgd7_2140-RA"
"cgd7_2153","7325785","13832175","58","78","cgd7_2153-RA"
"cgd7_2153","7325784","13832175","18","38","cgd7_2153-RA"
"cgd7_2160","7325786","13832176","104","114","cgd7_2160-RA"
"cgd7_2170","7325787","13832177","2","13","cgd7_2170-RA"
"cgd7_2170","7325788","13832177","152","164","cgd7_2170-RA"
"cgd7_2183","7325789","13832179","70","85","cgd7_2183-RA"
"cgd7_2200","7325791","13832181","170","184","cgd7_2200-RA"
"cgd7_2200","7325790","13832181","68","79","cgd7_2200-RA"
"cgd7_2230","7325796","13832183","215","226","cgd7_2230-RA"
"cgd7_2230","7325795","13832183","169","189","cgd7_2230-RA"
"cgd7_2230","7325794","13832183","121","140","cgd7_2230-RA"
"cgd7_2240","7325797","13832184","306","316","cgd7_2240-RA"
"cgd7_2240","7325798","13832184","341","352","cgd7_2240-RA"
"cgd7_2260","7325800","13832186","309","322","cgd7_2260-RA"
"cgd7_2260","7325799","13832186","115","126","cgd7_2260-RA"
"cgd7_2270","7325804","13832187","286","299","cgd7_2270-RA"
"cgd7_2270","7325805","13832187","350","367","cgd7_2270-RA"
"cgd7_2270","7325803","13832187","167","191","cgd7_2270-RA"
"cgd7_2270","7325802","13832187","110","128","cgd7_2270-RA"
"cgd7_2270","7325801","13832187","35","48","cgd7_2270-RA"
"cgd7_2310","7325806","13832191","70","84","cgd7_2310-RA"
"cgd7_2340","7325807","13832194","1736","1747","cgd7_2340-RA"
"cgd7_2350","7325808","13832196","37","58","cgd7_2350-RA"
"cgd7_2360","7325810","13832197","151","170","cgd7_2360-RA"
"cgd7_2360","7325809","13832197","109","125","cgd7_2360-RA"
"cgd7_2360","7325811","13832197","375","388","cgd7_2360-RA"
"cgd7_2370","7325812","13832198","203","210","cgd7_2370-RA"
"cgd7_2380","7325813","13832199","397","407","cgd7_2380-RA"
"cgd7_2390","7325815","13832200","54","73","cgd7_2390-RA"
"cgd7_2390","7325814","13832200","25","35","cgd7_2390-RA"
"cgd7_2390","7325816","13832200","132","145","cgd7_2390-RA"
"cgd7_2390","7325817","13832200","481","496","cgd7_2390-RA"
"cgd7_2393","7325818","13832201","72","89","cgd7_2393-RA"
"cgd7_2393","7325819","13832201","102","111","cgd7_2393-RA"
"cgd7_240","7325214","13831975","216","235","cgd7_240-RA"
"cgd7_2410","7325820","13832203","396","411","cgd7_2410-RA"
"cgd7_2420","7325821","13832204","71","84","cgd7_2420-RA"
"cgd7_2430","7325822","13832205","152","168","cgd7_2430-RA"
"cgd7_2430","7325823","13832205","183","202","cgd7_2430-RA"
"cgd7_2430","7325824","13832205","372","391","cgd7_2430-RA"
"cgd7_2430","7325825","13832205","406","415","cgd7_2430-RA"
"cgd7_2440","7325829","13832206","722","733","cgd7_2440-RA"
"cgd7_2440","7325828","13832206","644","661","cgd7_2440-RA"
"cgd7_2440","7325827","13832206","575","594","cgd7_2440-RA"
"cgd7_2440","7325826","13832206","556","572","cgd7_2440-RA"
"cgd7_2440","7325830","13832206","819","835","cgd7_2440-RA"
"cgd7_2440","7325832","13832206","1727","1733","cgd7_2440-RA"
"cgd7_2440","7325831","13832206","1614","1623","cgd7_2440-RA"
"cgd7_2450","7325833","13832207","107","120","cgd7_2450-RA"
"cgd7_2450","7325834","13832207","420","434","cgd7_2450-RA"
"cgd7_2460","7325835","13832208","347","366","cgd7_2460-RA"
"cgd7_2470","7325836","13832209","41","52","cgd7_2470-RA"
"cgd7_2470","7325837","13832209","119","132","cgd7_2470-RA"
"cgd7_2483","7325838","13832211","8","16","cgd7_2483-RA"
"cgd7_2490","7325840","13832212","190","206","cgd7_2490-RA"
"cgd7_2490","7325839","13832212","84","97","cgd7_2490-RA"
"cgd7_2490","7325841","13832212","335","347","cgd7_2490-RA"
"cgd7_250","7325215","13831976","71","89","cgd7_250-RA"
"cgd7_2510","7325842","13832214","173","185","cgd7_2510-RA"
"cgd7_2530","7325845","13832217","995","1007","cgd7_2530-RA"
"cgd7_2530","7325846","13832217","1141","1152","cgd7_2530-RA"
"cgd7_2530","7325844","13832217","127","138","cgd7_2530-RA"
"cgd7_2530","7325843","13832217","8","23","cgd7_2530-RA"
"cgd7_2530","7325847","13832217","1910","1921","cgd7_2530-RA"
"cgd7_2530","7325848","13832217","2080","2098","cgd7_2530-RA"
"cgd7_2530","7325849","13832217","2345","2358","cgd7_2530-RA"
"cgd7_2550","7325850","13832219","120","132","cgd7_2550-RA"
"cgd7_2550","7325851","13832219","139","151","cgd7_2550-RA"
"cgd7_2560","7325857","13832220","649","666","cgd7_2560-RA"
"cgd7_2560","7325856","13832220","330","341","cgd7_2560-RA"
"cgd7_2560","7325855","13832220","259","271","cgd7_2560-RA"
"cgd7_2560","7325854","13832220","125","135","cgd7_2560-RA"
"cgd7_2560","7325852","13832220","9","23","cgd7_2560-RA"
"cgd7_2560","7325853","13832220","61","77","cgd7_2560-RA"
"cgd7_2570","7325859","13832221","947","958","cgd7_2570-RA"
"cgd7_2570","7325858","13832221","538","545","cgd7_2570-RA"
"cgd7_2583","7325863","13832222","507","519","cgd7_2583-RA"
"cgd7_2583","7325862","13832222","453","465","cgd7_2583-RA"
"cgd7_2583","7325861","13832222","97","113","cgd7_2583-RA"
"cgd7_2583","7325860","13832222","73","83","cgd7_2583-RA"
"cgd7_2583","7325864","13832222","577","594","cgd7_2583-RA"
"cgd7_2600","7325865","13832223","18","29","cgd7_2600-RA"
"cgd7_2600","7325866","13832223","740","753","cgd7_2600-RA"
"cgd7_2600","7325867","13832223","774","791","cgd7_2600-RA"
"cgd7_2600","7325868","13832223","962","973","cgd7_2600-RA"
"cgd7_2600","7325869","13832223","1139","1152","cgd7_2600-RA"
"cgd7_2600","7325870","13832223","1381","1392","cgd7_2600-RA"
"cgd7_2600","7325871","13832223","1442","1459","cgd7_2600-RA"
"cgd7_2610","7325872","13832224","17","31","cgd7_2610-RA"
"cgd7_2610","7325873","13832224","500","511","cgd7_2610-RA"
"cgd7_2620","7325874","13832225","301","315","cgd7_2620-RA"
"cgd7_2620","7325875","13832225","738","748","cgd7_2620-RA"
"cgd7_2620","7325876","13832225","1031","1038","cgd7_2620-RA"
"cgd7_2620","7325877","13832225","1117","1133","cgd7_2620-RA"
"cgd7_2650","7325878","13832228","280","292","cgd7_2650-RA"
"cgd7_2680","7325879","13832231","147","166","cgd7_2680-RA"
"cgd7_2680","7325880","13832231","234","253","cgd7_2680-RA"
"cgd7_2690","7325881","13832232","16","26","cgd7_2690-RA"
"cgd7_2690","7325882","13832232","70","81","cgd7_2690-RA"
"cgd7_270","7325217","13831978","673","684","cgd7_270-RA"
"cgd7_270","7325218","13831978","977","996","cgd7_270-RA"
"cgd7_2700","7325883","13832233","214","230","cgd7_2700-RA"
"cgd7_2700","7325887","13832233","1252","1264","cgd7_2700-RA"
"cgd7_2700","7325886","13832233","906","919","cgd7_2700-RA"
"cgd7_2700","7325885","13832233","771","781","cgd7_2700-RA"
"cgd7_2700","7325884","13832233","260","275","cgd7_2700-RA"
"cgd7_2710","7325888","13832234","195","205","cgd7_2710-RA"
"cgd7_2710","7325889","13832234","555","565","cgd7_2710-RA"
"cgd7_2720","7325890","13832235","172","186","cgd7_2720-RA"
