"Gene ID","Name","Type","Sequence_id","Start","End","Is Reversed","Transcript ID(s)"
"cgd7_1630","cgd7_1630","UTR","CM000435","412937","413178","0","cgd7_1630-RA"
"cgd7_1640","cgd7_1640","CDS","CM000435","415311","416813","1","cgd7_1640-RA"
"cgd7_1640","cgd7_1640","UTR","CM000435","416814","416858","1","cgd7_1640-RA"
"cgd7_1650","cgd7_1650","UTR","CM000435","418459","418639","1","cgd7_1650-RA"
"cgd7_1650","cgd7_1650","UTR","CM000435","417091","417423","1","cgd7_1650-RA"
"cgd7_1650","cgd7_1650","CDS","CM000435","417424","418458","1","cgd7_1650-RA"
"cgd7_1653","cgd7_1653","UTR","CM000435","419143","419235","1","cgd7_1653-RA"
"cgd7_1653","cgd7_1653","UTR","CM000435","418851","418869","1","cgd7_1653-RA"
"cgd7_1653","cgd7_1653","CDS","CM000435","418870","419142","1","cgd7_1653-RA"
"cgd7_1660","cgd7_1660","UTR","CM000435","420330","420377","0","cgd7_1660-RA"
"cgd7_1660","cgd7_1660","Intron","CM000435","420402","420659","0","cgd7_1660-RA"
"cgd7_1660","cgd7_1660","CDS","CM000435","420660","421355","0","cgd7_1660-RA"
"cgd7_1660","cgd7_1660","UTR","CM000435","421356","421404","0","cgd7_1660-RA"
"cgd7_1660","cgd7_1660","CDS","CM000435","420378","420401","0","cgd7_1660-RA"
"cgd7_1670","cgd7_1670","UTR","CM000435","422500","422625","0","cgd7_1670-RA"
"cgd7_1670","cgd7_1670","CDS","CM000435","422626","425898","0","cgd7_1670-RA"
"cgd7_1680","cgd7_1680","Intron","CM000435","426368","426674","0","cgd7_1680-RA"
"cgd7_1680","cgd7_1680","CDS","CM000435","426675","427124","0","cgd7_1680-RA"
"cgd7_1680","cgd7_1680","CDS","CM000435","426170","426367","0","cgd7_1680-RA"
"cgd7_1690","cgd7_1690","CDS","CM000435","427236","428264","1","cgd7_1690-RA"
"cgd7_1693","cgd7_1693","Intron","CM000435","429059","429127","0","cgd7_1693-RA"
"cgd7_1693","cgd7_1693","CDS","CM000435","429009","429058","0","cgd7_1693-RA"
"cgd7_1693","cgd7_1693","Intron","CM000435","428918","429008","0","cgd7_1693-RA"
"cgd7_1693","cgd7_1693","UTR","CM000435","429386","429583","0","cgd7_1693-RA"
"cgd7_1693","cgd7_1693","UTR","CM000435","428655","428833","0","cgd7_1693-RA"
"cgd7_1693","cgd7_1693","Intron","CM000435","429213","429337","0","cgd7_1693-RA"
"cgd7_1693","cgd7_1693","CDS","CM000435","429338","429385","0","cgd7_1693-RA"
"cgd7_1693","cgd7_1693","CDS","CM000435","429128","429212","0","cgd7_1693-RA"
"cgd7_1693","cgd7_1693","CDS","CM000435","428834","428917","0","cgd7_1693-RA"
"cgd7_170","cgd7_170","Intron","CM000435","47682","47733","0","cgd7_170-RA"
"cgd7_170","cgd7_170","CDS","CM000435","47606","47681","0","cgd7_170-RA"
"cgd7_170","cgd7_170","CDS","CM000435","48408","48497","0","cgd7_170-RA"
"cgd7_170","cgd7_170","Intron","CM000435","48316","48407","0","cgd7_170-RA"
"cgd7_170","cgd7_170","CDS","CM000435","48093","48315","0","cgd7_170-RA"
"cgd7_170","cgd7_170","Intron","CM000435","48028","48092","0","cgd7_170-RA"
"cgd7_170","cgd7_170","CDS","CM000435","47867","48027","0","cgd7_170-RA"
"cgd7_170","cgd7_170","Intron","CM000435","47804","47866","0","cgd7_170-RA"
"cgd7_170","cgd7_170","CDS","CM000435","47734","47803","0","cgd7_170-RA"
"cgd7_170","cgd7_170","Intron","CM000435","48498","48548","0","cgd7_170-RA"
"cgd7_170","cgd7_170","Intron","CM000435","47561","47605","0","cgd7_170-RA"
"cgd7_170","cgd7_170","CDS","CM000435","47479","47560","0","cgd7_170-RA"
"cgd7_170","cgd7_170","Intron","CM000435","47434","47478","0","cgd7_170-RA"
"cgd7_170","cgd7_170","CDS","CM000435","47342","47433","0","cgd7_170-RA"
"cgd7_170","cgd7_170","Intron","CM000435","47283","47341","0","cgd7_170-RA"
"cgd7_170","cgd7_170","CDS","CM000435","47137","47282","0","cgd7_170-RA"
"cgd7_170","cgd7_170","UTR","CM000435","47030","47136","0","cgd7_170-RA"
"cgd7_170","cgd7_170","CDS","CM000435","48549","48643","0","cgd7_170-RA"
"cgd7_1700","cgd7_1700","UTR","CM000435","430451","430498","1","cgd7_1700-RA"
"cgd7_1700","cgd7_1700","CDS","CM000435","430055","430450","1","cgd7_1700-RA"
"cgd7_1700","cgd7_1700","UTR","CM000435","429622","430054","1","cgd7_1700-RA"
"cgd7_1710","cgd7_1710","CDS","CM000435","431391","433682","0","cgd7_1710-RA"
"cgd7_1713","cgd7_1713","UTR","CM000435","434744","434777","0","cgd7_1713-RA"
"cgd7_1713","cgd7_1713","CDS","CM000435","434293","434361","0","cgd7_1713-RA"
"cgd7_1713","cgd7_1713","Intron","CM000435","434362","434515","0","cgd7_1713-RA"
"cgd7_1713","cgd7_1713","CDS","CM000435","434516","434743","0","cgd7_1713-RA"
"cgd7_1713","cgd7_1713","UTR","CM000435","434134","434292","0","cgd7_1713-RA"
"cgd7_1720","cgd7_1720","CDS","CM000435","434856","434924","1","cgd7_1720-RA"
"cgd7_1720","cgd7_1720","Intron","CM000435","434925","434977","1","cgd7_1720-RA"
"cgd7_1720","cgd7_1720","CDS","CM000435","434978","435050","1","cgd7_1720-RA"
"cgd7_1720","cgd7_1720","Intron","CM000435","435051","435128","1","cgd7_1720-RA"
"cgd7_1720","cgd7_1720","CDS","CM000435","435129","435253","1","cgd7_1720-RA"
"cgd7_1720","cgd7_1720","Intron","CM000435","435254","435330","1","cgd7_1720-RA"
"cgd7_1720","cgd7_1720","CDS","CM000435","435331","435630","1","cgd7_1720-RA"
"cgd7_1720","cgd7_1720","CDS","CM000435","435699","435758","1","cgd7_1720-RA"
"cgd7_1720","cgd7_1720","Intron","CM000435","435631","435698","1","cgd7_1720-RA"
"cgd7_1720","cgd7_1720","UTR","CM000435","435759","435793","1","cgd7_1720-RA"
"cgd7_1730","cgd7_1730","CDS","CM000435","436358","441028","1","cgd7_1730-RA"
"cgd7_1740","cgd7_1740","CDS","CM000435","441433","442788","1","cgd7_1740-RA"
"cgd7_1750","cgd7_1750","CDS","CM000435","442872","444089","1","cgd7_1750-RA"
"cgd7_1760","cgd7_1760","UTR","CM000435","448176","448196","1","cgd7_1760-RA"
"cgd7_1760","cgd7_1760","CDS","CM000435","444239","448055","1","cgd7_1760-RA"
"cgd7_1760","cgd7_1760","CDS","CM000435","448126","448175","1","cgd7_1760-RA"
"cgd7_1760","cgd7_1760","Intron","CM000435","448056","448125","1","cgd7_1760-RA"
"cgd7_1770","cgd7_1770","CDS","CM000435","448289","448609","0","cgd7_1770-RA"
"cgd7_1780","cgd7_1780","CDS","CM000435","448689","452600","1","cgd7_1780-RA"
"cgd7_1790","cgd7_1790","UTR","CM000435","452658","452891","0","cgd7_1790-RA"
"cgd7_1790","cgd7_1790","CDS","CM000435","452892","455636","0","cgd7_1790-RA"
"cgd7_1790","cgd7_1790","UTR","CM000435","455637","455648","0","cgd7_1790-RA"
"cgd7_1793","cgd7_1793","Intron","CM000435","456182","456275","1","cgd7_1793-RA"
"cgd7_1793","cgd7_1793","CDS","CM000435","456276","456379","1","cgd7_1793-RA"
"cgd7_1793","cgd7_1793","Intron","CM000435","456380","456504","1","cgd7_1793-RA"
"cgd7_1793","cgd7_1793","CDS","CM000435","456505","456610","1","cgd7_1793-RA"
"cgd7_1793","cgd7_1793","UTR","CM000435","455832","455962","1","cgd7_1793-RA"
"cgd7_1793","cgd7_1793","CDS","CM000435","456676","456738","1","cgd7_1793-RA"
"cgd7_1793","cgd7_1793","UTR","CM000435","456739","456772","1","cgd7_1793-RA"
"cgd7_1793","cgd7_1793","CDS","CM000435","455963","456181","1","cgd7_1793-RA"
"cgd7_1793","cgd7_1793","Intron","CM000435","456611","456675","1","cgd7_1793-RA"
"cgd7_180","cgd7_180","CDS","CM000435","48787","49227","1","cgd7_180-RA"
"cgd7_1800","cgd7_1800","CDS","CM000435","457154","461290","1","cgd7_1800-RA"
"cgd7_1810","cgd7_1810","CDS","CM000435","461559","463601","0","cgd7_1810-RA"
"cgd7_1820","cgd7_1820","CDS","CM000435","463776","464396","1","cgd7_1820-RA"
"cgd7_1830","cgd7_1830","CDS","CM000435","464864","466828","0","cgd7_1830-RA"
"cgd7_1840","cgd7_1840","UTR","CM000435","467041","467082","0","cgd7_1840-RA"
"cgd7_1840","cgd7_1840","CDS","CM000435","467083","469113","0","cgd7_1840-RA"
"cgd7_1840","cgd7_1840","UTR","CM000435","469114","469219","0","cgd7_1840-RA"
"cgd7_1850","cgd7_1850","UTR","CM000435","473212","473358","1","cgd7_1850-RA"
"cgd7_1850","cgd7_1850","CDS","CM000435","469258","473211","1","cgd7_1850-RA"
"cgd7_1860","cgd7_1860","CDS","CM000435","473461","474072","1","cgd7_1860-RA"
"cgd7_1873","cgd7_1873","CDS","CM000435","474193","474393","0","cgd7_1873-RA"
"cgd7_1873","cgd7_1873","Intron","CM000435","474394","474515","0","cgd7_1873-RA"
"cgd7_1873","cgd7_1873","CDS","CM000435","474516","474830","0","cgd7_1873-RA"
"cgd7_1873","cgd7_1873","UTR","CM000435","474831","474902","0","cgd7_1873-RA"
"cgd7_1890","cgd7_1890","CDS","CM000435","475102","477558","1","cgd7_1890-RA"
"cgd7_190","cgd7_190","UTR","CM000435","49514","49612","1","cgd7_190-RA"
"cgd7_190","cgd7_190","CDS","CM000435","50407","50949","1","cgd7_190-RA"
"cgd7_190","cgd7_190","Intron","CM000435","50361","50406","1","cgd7_190-RA"
"cgd7_190","cgd7_190","CDS","CM000435","49613","49722","1","cgd7_190-RA"
"cgd7_190","cgd7_190","Intron","CM000435","49723","49785","1","cgd7_190-RA"
"cgd7_190","cgd7_190","UTR","CM000435","50950","51056","1","cgd7_190-RA"
"cgd7_190","cgd7_190","CDS","CM000435","49786","49999","1","cgd7_190-RA"
"cgd7_190","cgd7_190","Intron","CM000435","50000","50075","1","cgd7_190-RA"
"cgd7_190","cgd7_190","CDS","CM000435","50076","50360","1","cgd7_190-RA"
"cgd7_1900","cgd7_1900","CDS","CM000435","478353","480059","0","cgd7_1900-RA"
"cgd7_1910","cgd7_1910","CDS","CM000435","480221","483007","1","cgd7_1910-RA"
"cgd7_1910","cgd7_1910","UTR","CM000435","483008","483031","1","cgd7_1910-RA"
"cgd7_1920","cgd7_1920","UTR","CM000435","483876","483977","0","cgd7_1920-RA"
"cgd7_1920","cgd7_1920","CDS","CM000435","483978","484310","0","cgd7_1920-RA"
"cgd7_1930","cgd7_1930","CDS","CM000435","484390","487716","1","cgd7_1930-RA"
"cgd7_1940","cgd7_1940","CDS","CM000435","488171","489865","1","cgd7_1940-RA"
"cgd7_1950","cgd7_1950","CDS","CM000435","490455","491024","0","cgd7_1950-RA"
"cgd7_1960","cgd7_1960","UTR","CM000435","491038","491211","1","cgd7_1960-RA"
"cgd7_1960","cgd7_1960","CDS","CM000435","491212","492951","1","cgd7_1960-RA"
"cgd7_1960","cgd7_1960","UTR","CM000435","492952","493135","1","cgd7_1960-RA"
"cgd7_1970","cgd7_1970","CDS","CM000435","493647","495119","1","cgd7_1970-RA"
"cgd7_1970","cgd7_1970","UTR","CM000435","495120","495122","1","cgd7_1970-RA"
"cgd7_1980","cgd7_1980","UTR","CM000435","495615","495620","0","cgd7_1980-RA"
"cgd7_1980","cgd7_1980","CDS","CM000435","495621","497093","0","cgd7_1980-RA"
"cgd7_1990","cgd7_1990","Intron","CM000435","497642","497730","1","cgd7_1990-RA"
"cgd7_1990","cgd7_1990","UTR","CM000435","497731","497781","1","cgd7_1990-RA"
"cgd7_1990","cgd7_1990","Intron","CM000435","497782","497849","1","cgd7_1990-RA"
"cgd7_1990","cgd7_1990","UTR","CM000435","497850","497924","1","cgd7_1990-RA"
"cgd7_1990","cgd7_1990","UTR","CM000435","497479","497641","1","cgd7_1990-RA"
"cgd7_1990","cgd7_1990","CDS","CM000435","497149","497478","1","cgd7_1990-RA"
"cgd7_20","cgd7_20","CDS","CM000435","13305","13457","1","cgd7_20-RA"
"cgd7_20","cgd7_20","Intron","CM000435","13260","13304","1","cgd7_20-RA"
"cgd7_20","cgd7_20","CDS","CM000435","12762","13259","1","cgd7_20-RA"
"cgd7_200","cgd7_200","CDS","CM000435","51252","52310","0","cgd7_200-RA"
"cgd7_2000","cgd7_2000","CDS","CM000435","498203","500755","0","cgd7_2000-RA"
"cgd7_2010","cgd7_2010","CDS","CM000435","501194","503107","0","cgd7_2010-RA"
"cgd7_2013","cgd7_2013","UTR","CM000435","503165","503195","1","cgd7_2013-RA"
"cgd7_2013","cgd7_2013","CDS","CM000435","503196","503747","1","cgd7_2013-RA"
"cgd7_2013","cgd7_2013","UTR","CM000435","503748","503760","1","cgd7_2013-RA"
"cgd7_2030","cgd7_2030","CDS","CM000435","504072","504965","1","cgd7_2030-RA"
"cgd7_2030","cgd7_2030","UTR","CM000435","504966","504971","1","cgd7_2030-RA"
"cgd7_2035","cgd7_2035","Exon","CM000435","505448","505529","0","cgd7_2035-RA"
"cgd7_2040","cgd7_2040","CDS","CM000435","505941","506195","0","cgd7_2040-RA"
"cgd7_2040","cgd7_2040","UTR","CM000435","506196","506311","0","cgd7_2040-RA"
"cgd7_2040","cgd7_2040","UTR","CM000435","505894","505940","0","cgd7_2040-RA"
"cgd7_2050","cgd7_2050","UTR","CM000435","506425","506442","0","cgd7_2050-RA"
"cgd7_2050","cgd7_2050","CDS","CM000435","506443","507594","0","cgd7_2050-RA"
"cgd7_2060","cgd7_2060","CDS","CM000435","507646","508239","1","cgd7_2060-RA"
"cgd7_2060","cgd7_2060","UTR","CM000435","508240","508301","1","cgd7_2060-RA"
"cgd7_2070","cgd7_2070","CDS","CM000435","508711","511863","0","cgd7_2070-RA"
"cgd7_2080","cgd7_2080","CDS","CM000435","512067","513560","0","cgd7_2080-RA"
"cgd7_2090","cgd7_2090","CDS","CM000435","513781","515154","0","cgd7_2090-RA"
"cgd7_210","cgd7_210","CDS","CM000435","52332","53270","1","cgd7_210-RA"
"cgd7_2100","cgd7_2100","CDS","CM000435","515260","522060","1","cgd7_2100-RA"
"cgd7_2100","cgd7_2100","UTR","CM000435","522061","522361","1","cgd7_2100-RA"
"cgd7_2110","cgd7_2110","UTR","CM000435","523561","523714","0","cgd7_2110-RA"
"cgd7_2110","cgd7_2110","CDS","CM000435","522775","523560","0","cgd7_2110-RA"
"cgd7_2110","cgd7_2110","UTR","CM000435","522699","522774","0","cgd7_2110-RA"
"cgd7_2120","cgd7_2120","Intron","CM000435","524106","524159","1","cgd7_2120-RA"
"cgd7_2120","cgd7_2120","CDS","CM000435","524015","524105","1","cgd7_2120-RA"
"cgd7_2120","cgd7_2120","Intron","CM000435","523966","524014","1","cgd7_2120-RA"
"cgd7_2120","cgd7_2120","CDS","CM000435","524160","524414","1","cgd7_2120-RA"
"cgd7_2120","cgd7_2120","UTR","CM000435","523760","523765","1","cgd7_2120-RA"
"cgd7_2120","cgd7_2120","CDS","CM000435","523766","523965","1","cgd7_2120-RA"
"cgd7_2130","cgd7_2130","CDS","CM000435","524551","525462","0","cgd7_2130-RA"
"cgd7_2140","cgd7_2140","CDS","CM000435","525531","526940","1","cgd7_2140-RA"
"cgd7_2140","cgd7_2140","Intron","CM000435","526941","527023","1","cgd7_2140-RA"
"cgd7_2140","cgd7_2140","CDS","CM000435","527024","527086","1","cgd7_2140-RA"
"cgd7_2140","cgd7_2140","UTR","CM000435","527087","527108","1","cgd7_2140-RA"
"cgd7_2150","cgd7_2150","Intron","CM000435","527732","527774","1","cgd7_2150-RA"
"cgd7_2150","cgd7_2150","UTR","CM000435","527953","527971","1","cgd7_2150-RA"
"cgd7_2150","cgd7_2150","CDS","CM000435","527775","527952","1","cgd7_2150-RA"
"cgd7_2150","cgd7_2150","CDS","CM000435","527259","527731","1","cgd7_2150-RA"
"cgd7_2153","cgd7_2153","UTR","CM000435","528646","528755","0","cgd7_2153-RA"
"cgd7_2153","cgd7_2153","CDS","CM000435","528491","528645","0","cgd7_2153-RA"
"cgd7_2153","cgd7_2153","Intron","CM000435","528430","528490","0","cgd7_2153-RA"
"cgd7_2153","cgd7_2153","UTR","CM000435","528196","528341","0","cgd7_2153-RA"
"cgd7_2153","cgd7_2153","CDS","CM000435","528342","528429","0","cgd7_2153-RA"
"cgd7_2160","cgd7_2160","CDS","CM000435","529740","531122","0","cgd7_2160-RA"
"cgd7_2160","cgd7_2160","UTR","CM000435","529734","529739","0","cgd7_2160-RA"
"cgd7_2170","cgd7_2170","CDS","CM000435","531146","533506","1","cgd7_2170-RA"
"cgd7_2180","cgd7_2180","CDS","CM000435","533944","534801","1","cgd7_2180-RA"
"cgd7_2183","cgd7_2183","UTR","CM000435","534923","535037","1","cgd7_2183-RA"
"cgd7_2183","cgd7_2183","CDS","CM000435","535038","535505","1","cgd7_2183-RA"
"cgd7_2183","cgd7_2183","Intron","CM000435","535506","535572","1","cgd7_2183-RA"
"cgd7_2183","cgd7_2183","CDS","CM000435","535573","535668","1","cgd7_2183-RA"
"cgd7_2183","cgd7_2183","UTR","CM000435","535669","535815","1","cgd7_2183-RA"
"cgd7_2190","cgd7_2190","CDS","CM000435","535916","536497","0","cgd7_2190-RA"
"cgd7_220","cgd7_220","CDS","CM000435","53704","54342","1","cgd7_220-RA"
"cgd7_2200","cgd7_2200","CDS","CM000435","536624","537220","0","cgd7_2200-RA"
"cgd7_2230","cgd7_2230","CDS","CM000435","540588","543071","0","cgd7_2230-RA"
"cgd7_2230","cgd7_2230","UTR","CM000435","540567","540587","0","cgd7_2230-RA"
"cgd7_2240","cgd7_2240","UTR","CM000435","544982","545116","1","cgd7_2240-RA"
"cgd7_2240","cgd7_2240","CDS","CM000435","543347","544981","1","cgd7_2240-RA"
"cgd7_2250","cgd7_2250","UTR","CM000435","546470","546592","0","cgd7_2250-RA"
"cgd7_2250","cgd7_2250","UTR","CM000435","545687","545803","0","cgd7_2250-RA"
"cgd7_2250","cgd7_2250","CDS","CM000435","545804","546469","0","cgd7_2250-RA"
"cgd7_2260","cgd7_2260","CDS","CM000435","546710","547708","0","cgd7_2260-RA"
"cgd7_2270","cgd7_2270","CDS","CM000435","547836","548954","1","cgd7_2270-RA"
"cgd7_2280","cgd7_2280","UTR","CM000435","550011","550022","1","cgd7_2280-RA"
"cgd7_2280","cgd7_2280","CDS","CM000435","549624","550010","1","cgd7_2280-RA"
"cgd7_2290","cgd7_2290","CDS","CM000435","550806","550808","0","cgd7_2290-RA"
"cgd7_2290","cgd7_2290","Intron","CM000435","550809","550853","0","cgd7_2290-RA"
"cgd7_2290","cgd7_2290","CDS","CM000435","550854","550927","0","cgd7_2290-RA"
"cgd7_2290","cgd7_2290","Intron","CM000435","550928","550977","0","cgd7_2290-RA"
"cgd7_2290","cgd7_2290","CDS","CM000435","550978","551037","0","cgd7_2290-RA"
"cgd7_2290","cgd7_2290","Intron","CM000435","551038","551082","0","cgd7_2290-RA"
"cgd7_2290","cgd7_2290","CDS","CM000435","551083","551542","0","cgd7_2290-RA"
"cgd7_230","cgd7_230","CDS","CM000435","54664","55539","1","cgd7_230-RA"
"cgd7_2300","cgd7_2300","CDS","CM000435","551777","552259","0","cgd7_2300-RA"
"cgd7_2300","cgd7_2300","UTR","CM000435","551759","551776","0","cgd7_2300-RA"
"cgd7_2310","cgd7_2310","CDS","CM000435","552413","554068","1","cgd7_2310-RA"
"cgd7_2320","cgd7_2320","CDS","CM000435","554577","555596","0","cgd7_2320-RA"
"cgd7_2330","cgd7_2330","CDS","CM000435","555755","556336","1","cgd7_2330-RA"
"cgd7_2330","cgd7_2330","UTR","CM000435","556337","556526","1","cgd7_2330-RA"
"cgd7_2330","cgd7_2330","UTR","CM000435","555687","555754","1","cgd7_2330-RA"
"cgd7_2340","cgd7_2340","CDS","CM000435","556724","563395","1","cgd7_2340-RA"
"cgd7_2343","cgd7_2343","UTR","CM000435","563671","563738","0","cgd7_2343-RA"
"cgd7_2343","cgd7_2343","CDS","CM000435","563739","564038","0","cgd7_2343-RA"
"cgd7_2343","cgd7_2343","UTR","CM000435","564039","564078","0","cgd7_2343-RA"
"cgd7_2350","cgd7_2350","CDS","CM000435","564031","564558","1","cgd7_2350-RA"
"cgd7_2360","cgd7_2360","CDS","CM000435","565132","566529","0","cgd7_2360-RA"
"cgd7_2370","cgd7_2370","CDS","CM000435","566817","567674","0","cgd7_2370-RA"
"cgd7_2380","cgd7_2380","UTR","CM000435","568970","569041","1","cgd7_2380-RA"
"cgd7_2380","cgd7_2380","CDS","CM000435","567743","568969","1","cgd7_2380-RA"
"cgd7_2390","cgd7_2390","CDS","CM000435","569088","570623","0","cgd7_2390-RA"
"cgd7_2393","cgd7_2393","UTR","CM000435","570594","570614","1","cgd7_2393-RA"
"cgd7_2393","cgd7_2393","CDS","CM000435","570615","571235","1","cgd7_2393-RA"
"cgd7_2393","cgd7_2393","UTR","CM000435","571236","571257","1","cgd7_2393-RA"
"cgd7_240","cgd7_240","CDS","CM000435","55790","56701","0","cgd7_240-RA"
"cgd7_2400","cgd7_2400","UTR","CM000435","571300","571562","0","cgd7_2400-RA"
"cgd7_2400","cgd7_2400","CDS","CM000435","571563","571793","0","cgd7_2400-RA"
"cgd7_2410","cgd7_2410","CDS","CM000435","571834","573072","1","cgd7_2410-RA"
"cgd7_2420","cgd7_2420","CDS","CM000435","573460","573807","1","cgd7_2420-RA"
"cgd7_2430","cgd7_2430","CDS","CM000435","574430","575812","0","cgd7_2430-RA"
"cgd7_2440","cgd7_2440","CDS","CM000435","576103","581472","0","cgd7_2440-RA"
"cgd7_2450","cgd7_2450","CDS","CM000435","581505","582869","1","cgd7_2450-RA"
"cgd7_2460","cgd7_2460","CDS","CM000435","583173","584312","0","cgd7_2460-RA"
"cgd7_2470","cgd7_2470","CDS","CM000435","584407","585105","0","cgd7_2470-RA"
"cgd7_2480","cgd7_2480","CDS","CM000435","585486","586208","0","cgd7_2480-RA"
"cgd7_2483","cgd7_2483","CDS","CM000435","586598","586704","0","cgd7_2483-RA"
"cgd7_2483","cgd7_2483","Intron","CM000435","586705","586757","0","cgd7_2483-RA"
"cgd7_2483","cgd7_2483","CDS","CM000435","586758","586968","0","cgd7_2483-RA"
"cgd7_2483","cgd7_2483","UTR","CM000435","586969","587086","0","cgd7_2483-RA"
"cgd7_2490","cgd7_2490","CDS","CM000435","586983","588143","1","cgd7_2490-RA"
"cgd7_250","cgd7_250","CDS","CM000435","56707","58965","1","cgd7_250-RA"
"cgd7_2500","cgd7_2500","CDS","CM000435","588884","588986","1","cgd7_2500-RA"
"cgd7_2500","cgd7_2500","Intron","CM000435","588578","588620","1","cgd7_2500-RA"
"cgd7_2500","cgd7_2500","UTR","CM000435","588987","589001","1","cgd7_2500-RA"
"cgd7_2500","cgd7_2500","CDS","CM000435","588621","588826","1","cgd7_2500-RA"
"cgd7_2500","cgd7_2500","CDS","CM000435","588401","588577","1","cgd7_2500-RA"
"cgd7_2500","cgd7_2500","Intron","CM000435","588827","588883","1","cgd7_2500-RA"
"cgd7_2500","cgd7_2500","UTR","CM000435","588254","588400","1","cgd7_2500-RA"
"cgd7_2510","cgd7_2510","CDS","CM000435","589175","589909","1","cgd7_2510-RA"
"cgd7_2513","cgd7_2513","UTR","CM000435","590476","590584","1","cgd7_2513-RA"
"cgd7_2513","cgd7_2513","UTR","CM000435","590720","590859","1","cgd7_2513-RA"
"cgd7_2513","cgd7_2513","CDS","CM000435","590585","590719","1","cgd7_2513-RA"
"cgd7_2520","cgd7_2520","Intron","CM000435","591987","592125","0","cgd7_2520-RA"
"cgd7_2520","cgd7_2520","UTR","CM000435","591262","591377","0","cgd7_2520-RA"
"cgd7_2520","cgd7_2520","UTR","CM000435","592165","592170","0","cgd7_2520-RA"
"cgd7_2520","cgd7_2520","CDS","CM000435","592126","592164","0","cgd7_2520-RA"
"cgd7_2520","cgd7_2520","CDS","CM000435","591378","591986","0","cgd7_2520-RA"
"cgd7_2530","cgd7_2530","CDS","CM000435","592278","599441","1","cgd7_2530-RA"
"cgd7_2540","cgd7_2540","CDS","CM000435","599728","600090","0","cgd7_2540-RA"
"cgd7_2550","cgd7_2550","CDS","CM000435","600395","600518","1","cgd7_2550-RA"
"cgd7_2550","cgd7_2550","Intron","CM000435","600519","600559","1","cgd7_2550-RA"
"cgd7_2550","cgd7_2550","CDS","CM000435","600560","601137","1","cgd7_2550-RA"
"cgd7_2560","cgd7_2560","CDS","CM000435","601148","603352","1","cgd7_2560-RA"
"cgd7_2570","cgd7_2570","CDS","CM000435","603645","607211","0","cgd7_2570-RA"
"cgd7_2583","cgd7_2583","Intron","CM000435","608581","608642","1","cgd7_2583-RA"
"cgd7_2583","cgd7_2583","CDS","CM000435","608643","610259","1","cgd7_2583-RA"
"cgd7_2583","cgd7_2583","CDS","CM000435","607219","608580","1","cgd7_2583-RA"
"cgd7_2600","cgd7_2600","CDS","CM000435","610463","614881","1","cgd7_2600-RA"
"cgd7_2610","cgd7_2610","CDS","CM000435","615052","616794","1","cgd7_2610-RA"
"cgd7_2620","cgd7_2620","CDS","CM000435","616921","620712","1","cgd7_2620-RA"
"cgd7_2630","cgd7_2630","CDS","CM000435","621325","622779","0","cgd7_2630-RA"
"cgd7_2630","cgd7_2630","UTR","CM000435","621040","621324","0","cgd7_2630-RA"
"cgd7_2640","cgd7_2640","CDS","CM000435","622848","623807","1","cgd7_2640-RA"
"cgd7_2650","cgd7_2650","CDS","CM000435","623918","625138","1","cgd7_2650-RA"
"cgd7_2660","cgd7_2660","CDS","CM000435","625279","627384","1","cgd7_2660-RA"
"cgd7_2670","cgd7_2670","CDS","CM000435","627987","628949","1","cgd7_2670-RA"
"cgd7_2680","cgd7_2680","UTR","CM000435","629491","629707","1","cgd7_2680-RA"
"cgd7_2680","cgd7_2680","CDS","CM000435","629708","631069","1","cgd7_2680-RA"
"cgd7_2680","cgd7_2680","UTR","CM000435","631070","631372","1","cgd7_2680-RA"
"cgd7_2690","cgd7_2690","CDS","CM000435","631996","632835","0","cgd7_2690-RA"
"cgd7_270","cgd7_270","CDS","CM000435","60927","64424","0","cgd7_270-RA"
"cgd7_2700","cgd7_2700","UTR","CM000435","636688","636777","1","cgd7_2700-RA"
"cgd7_2700","cgd7_2700","CDS","CM000435","632863","636687","1","cgd7_2700-RA"
"cgd7_2710","cgd7_2710","CDS","CM000435","636910","638865","1","cgd7_2710-RA"
"cgd7_2720","cgd7_2720","CDS","CM000435","639264","644612","0","cgd7_2720-RA"
"cgd7_2730","cgd7_2730","CDS","CM000435","644811","646925","0","cgd7_2730-RA"
"cgd7_2740","cgd7_2740","UTR","CM000435","646958","646967","0","cgd7_2740-RA"
"cgd7_2740","cgd7_2740","CDS","CM000435","646968","647085","0","cgd7_2740-RA"
"cgd7_2740","cgd7_2740","Intron","CM000435","647086","647134","0","cgd7_2740-RA"
"cgd7_2740","cgd7_2740","CDS","CM000435","647135","648021","0","cgd7_2740-RA"
"cgd7_2740","cgd7_2740","Intron","CM000435","648022","648070","0","cgd7_2740-RA"
"cgd7_2740","cgd7_2740","CDS","CM000435","648071","648235","0","cgd7_2740-RA"
"cgd7_2740","cgd7_2740","UTR","CM000435","648236","648306","0","cgd7_2740-RA"
"cgd7_2750","cgd7_2750","CDS","CM000435","648648","651188","0","cgd7_2750-RA"
"cgd7_2760","cgd7_2760","CDS","CM000435","651840","659168","0","cgd7_2760-RA"
"cgd7_2770","cgd7_2770","CDS","CM000435","659610","664163","0","cgd7_2770-RA"
"cgd7_2780","cgd7_2780","CDS","CM000435","664264","666720","1","cgd7_2780-RA"
